id,error_message,error_code,occurred_at,user_id,ip_address,url,http_method,user_agent,stack_trace
1788,Payment gateway timeout,504,2024-09-06 17:45:39.101284,5,162.38.172.228,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_4; rv:1.9.5.20) Gecko/2015-02-20 23:15:07 Firefox/3.6.6,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 204, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1789,Failed to load order history,500,2024-09-06 23:15:27.101284,131,179.31.136.116,https://www.apparentintelligence.com/order-history,POST,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; zh-CN) AppleWebKit/534.9.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.9.2","Traceback (most recent call last):
  File ""/app/order-history.py"", line 211, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1790,Item not available in stock,404,2024-09-07 01:43:12.101284,112,223.76.205.146,https://www.apparentintelligence.com/product-detail,POST,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/5.0),"Traceback (most recent call last):
  File ""/app/order-history.py"", line 69, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1791,Failed to load product details,500,2024-09-07 06:37:40.101284,167,199.181.199.147,https://www.apparentintelligence.com/product-listing,GET,Mozilla/5.0 (Windows 98; Win 9x 4.90; uz-UZ; rv:1.9.1.20) Gecko/2017-06-16 09:31:41 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/cart.py"", line 196, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1792,User session expired,401,2024-09-07 20:26:59.101284,119,135.27.218.251,https://www.apparentintelligence.com/login,GET,Mozilla/5.0 (Android 4.1.1; Mobile; rv:37.0) Gecko/37.0 Firefox/37.0,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 208, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1793,Failed to load product details,500,2024-09-08 00:07:08.101284,121,165.225.198.41,https://www.apparentintelligence.com/product-listing,POST,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/4.0),"Traceback (most recent call last):
  File ""/app/cart.py"", line 382, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1794,Item not available in stock,404,2024-09-08 06:01:34.101284,6,199.149.254.25,https://www.apparentintelligence.com/product-detail,POST,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),"Traceback (most recent call last):
  File ""/app/search.py"", line 48, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1795,Failed to load product details,500,2024-09-08 07:23:16.101284,10,13.94.196.107,https://www.apparentintelligence.com/product-listing,PUT,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_3; rv:1.9.4.20) Gecko/2013-05-09 21:33:20 Firefox/3.6.11,"Traceback (most recent call last):
  File ""/app/login.py"", line 83, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1796,Failed to add item to wishlist,500,2024-09-08 08:22:52.101284,114,170.7.228.139,https://www.apparentintelligence.com/wishlist,PUT,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:6.0; mi-NZ) AppleWebKit/531.6.7 (KHTML, like Gecko) Version/4.1 Safari/531.6.7","Traceback (most recent call last):
  File ""/app/order-history.py"", line 202, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1797,Order placement timeout,504,2024-09-08 09:16:24.101284,52,188.161.45.71,https://www.apparentintelligence.com/checkout,PUT,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_7 rv:3.0; hi-IN) AppleWebKit/534.27.3 (KHTML, like Gecko) Version/4.0.2 Safari/534.27.3","Traceback (most recent call last):
  File ""/app/login.py"", line 204, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1798,Order placement timeout,504,2024-09-08 10:55:10.101284,97,135.123.22.171,https://www.apparentintelligence.com/checkout,POST,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/46.0.844.0 Mobile/13X910 Safari/533.2","Traceback (most recent call last):
  File ""/app/account.py"", line 339, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1799,User session expired,401,2024-09-08 15:44:40.101284,71,98.44.143.222,https://www.apparentintelligence.com/login,PUT,Opera/8.36.(Windows NT 6.0; ak-GH) Presto/2.9.161 Version/11.00,"Traceback (most recent call last):
  File ""/app/product-listing.py"", line 176, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1800,User authentication failed,401,2024-09-08 18:26:56.101284,172,22.8.184.6,https://www.apparentintelligence.com/account,PUT,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_4) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/42.0.892.0 Safari/532.2","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 284, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1801,Failed to add item to wishlist,500,2024-09-08 20:19:24.101284,67,190.97.134.67,https://www.apparentintelligence.com/wishlist,POST,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; sq-AL) AppleWebKit/535.24.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6535.24.1","Traceback (most recent call last):
  File ""/app/search.py"", line 438, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1802,Cart update failed,400,2024-09-09 03:11:02.101284,105,198.166.105.111,https://www.apparentintelligence.com/cart,DELETE,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/41.0.832.0 Safari/531.2","Traceback (most recent call last):
  File ""/app/cart.py"", line 191, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1803,User authentication failed,401,2024-09-09 09:18:54.101284,194,212.167.189.140,https://www.apparentintelligence.com/account,POST,Opera/8.61.(X11; Linux i686; de-CH) Presto/2.9.176 Version/12.00,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 147, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1804,Search query failed,500,2024-09-09 17:53:55.101284,132,63.6.230.126,https://www.apparentintelligence.com/search,DELETE,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/13.0.899.0 Mobile/65A845 Safari/531.2","Traceback (most recent call last):
  File ""/app/search.py"", line 481, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1805,Failed to load order history,500,2024-09-09 20:46:19.101284,47,88.169.127.106,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (Android 6.0; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,"Traceback (most recent call last):
  File ""/app/cart.py"", line 370, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1806,User authentication failed,401,2024-09-10 01:26:26.101284,135,69.18.204.226,https://www.apparentintelligence.com/account,PUT,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/42.0.821.0 Safari/536.1","Traceback (most recent call last):
  File ""/app/account.py"", line 48, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1807,Failed to load checkout page,503,2024-09-10 03:21:54.101284,44,154.141.163.209,https://www.apparentintelligence.com/checkout,POST,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/532.39.4 (KHTML, like Gecko) Version/5.0 Safari/532.39.4","Traceback (most recent call last):
  File ""/app/login.py"", line 264, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1808,Failed to load product details,500,2024-09-10 06:19:18.101284,98,205.190.154.133,https://www.apparentintelligence.com/product-listing,POST,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/39.0.817.0 Safari/531.1","Traceback (most recent call last):
  File ""/app/login.py"", line 248, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1809,Failed to load order history,500,2024-09-10 06:19:29.101284,109,115.232.143.151,https://www.apparentintelligence.com/order-history,PUT,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/533.44.5 (KHTML, like Gecko) Version/4.0 Safari/533.44.5","Traceback (most recent call last):
  File ""/app/cart.py"", line 382, in <module>
    raise Exception('Cart update failed')
Exception: Cart update failed"
1810,Failed to load checkout page,503,2024-09-10 13:40:55.101284,141,81.173.113.118,https://www.apparentintelligence.com/checkout,DELETE,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.47.7 (KHTML, like Gecko) Version/5.0 Safari/535.47.7","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 483, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1811,Failed to load order history,500,2024-09-10 13:46:26.101284,99,196.40.169.8,https://www.apparentintelligence.com/order-history,POST,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/3.0),"Traceback (most recent call last):
  File ""/app/login.py"", line 277, in <module>
    raise Exception('User authentication failed')
Exception: User authentication failed"
1812,Failed to load product details,500,2024-09-10 14:00:44.101284,179,202.144.48.120,https://www.apparentintelligence.com/product-listing,DELETE,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_8 rv:2.0; mt-MT) AppleWebKit/531.31.7 (KHTML, like Gecko) Version/4.0.3 Safari/531.31.7","Traceback (most recent call last):
  File ""/app/cart.py"", line 379, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1813,User authentication failed,401,2024-09-10 16:06:22.101284,182,117.176.216.141,https://www.apparentintelligence.com/login,GET,Opera/8.42.(Windows NT 10.0; zh-HK) Presto/2.9.163 Version/11.00,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 128, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1814,Order placement timeout,504,2024-09-10 17:59:10.101284,100,83.99.159.115,https://www.apparentintelligence.com/checkout,GET,Mozilla/5.0 (Android 4.0.2; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 445, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1815,User authentication failed,401,2024-09-10 19:25:13.101284,108,170.59.165.67,https://www.apparentintelligence.com/login,GET,Opera/9.16.(Windows NT 10.0; br-FR) Presto/2.9.179 Version/12.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 204, in <module>
    raise Exception('Order placement timeout')
Exception: Order placement timeout"
1816,Failed to load product details,500,2024-09-10 22:37:57.101284,123,199.123.22.221,https://www.apparentintelligence.com/product-listing,PUT,Opera/9.80.(X11; Linux x86_64; tig-ER) Presto/2.9.160 Version/12.00,"Traceback (most recent call last):
  File ""/app/order-history.py"", line 363, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
1817,Failed to load product details,500,2024-09-10 23:15:02.101284,174,146.105.41.223,https://www.apparentintelligence.com/product-listing,GET,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_9 rv:2.0; yi-US) AppleWebKit/531.7.4 (KHTML, like Gecko) Version/5.0.5 Safari/531.7.4","Traceback (most recent call last):
  File ""/app/login.py"", line 330, in <module>
    raise Exception('Failed to load checkout page')
Exception: Failed to load checkout page"
1818,Cart update failed,400,2024-09-11 02:38:00.101284,130,104.176.219.140,https://www.apparentintelligence.com/cart,PUT,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/38.0.854.0 Safari/535.0","Traceback (most recent call last):
  File ""/app/login.py"", line 436, in <module>
    raise Exception('Database connection error')
Exception: Database connection error"
1819,User session expired,401,2024-09-11 08:11:30.101284,188,95.164.7.31,https://www.apparentintelligence.com/login,POST,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_2) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/51.0.823.0 Safari/532.2","Traceback (most recent call last):
  File ""/app/account.py"", line 375, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1820,Cart update failed,400,2024-09-11 11:04:16.101284,95,54.28.77.184,https://www.apparentintelligence.com/cart,POST,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/533.24.2 (KHTML, like Gecko) Version/4.0.4 Safari/533.24.2","Traceback (most recent call last):
  File ""/app/search.py"", line 319, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1821,Failed to load product details,500,2024-09-11 11:25:55.101284,200,205.12.108.237,https://www.apparentintelligence.com/product-listing,DELETE,Opera/9.61.(X11; Linux x86_64; ht-HT) Presto/2.9.178 Version/12.00,"Traceback (most recent call last):
  File ""/app/cart.py"", line 330, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1822,Cart update failed,400,2024-09-11 20:18:51.101284,93,206.126.39.98,https://www.apparentintelligence.com/cart,PUT,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/26.0.853.0 Safari/535.0","Traceback (most recent call last):
  File ""/app/wishlist.py"", line 11, in <module>
    raise Exception('User session expired')
Exception: User session expired"
1823,Payment gateway timeout,504,2024-09-11 22:39:38.101284,172,183.234.165.222,https://www.apparentintelligence.com/checkout,POST,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tk-TM) AppleWebKit/535.50.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6535.50.7","Traceback (most recent call last):
  File ""/app/checkout.py"", line 57, in <module>
    raise Exception('Failed to load product details')
Exception: Failed to load product details"
1824,Payment gateway timeout,504,2024-09-12 03:57:22.101284,108,213.163.227.119,https://www.apparentintelligence.com/checkout,GET,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_9 rv:6.0; hu-HU) AppleWebKit/532.47.5 (KHTML, like Gecko) Version/4.0 Safari/532.47.5","Traceback (most recent call last):
  File ""/app/product-detail.py"", line 147, in <module>
    raise Exception('Item not available in stock')
Exception: Item not available in stock"
1825,Failed to load order history,500,2024-09-12 06:23:50.101284,19,221.253.170.84,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6; rv:1.9.2.20) Gecko/2018-07-16 23:30:58 Firefox/3.8,"Traceback (most recent call last):
  File ""/app/wishlist.py"", line 65, in <module>
    raise Exception('Payment gateway timeout')
Exception: Payment gateway timeout"
1826,Failed to load order history,500,2024-09-13 01:38:49.101284,52,141.187.29.193,https://www.apparentintelligence.com/order-history,GET,Mozilla/5.0 (Android 4.2.2; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,"Traceback (most recent call last):
  File ""/app/product-detail.py"", line 382, in <module>
    raise Exception('Invalid coupon code')
Exception: Invalid coupon code"
